0.0060484,0.0038415
0.0060484,0.0080074
0.0060484,0.020722
0.0064878,0.041665
0.0088966,0.063485
0.014552,0.082541
0.022177,0.10192
0.030242,0.12703
0.038746,0.15713
0.04878,0.19084
0.060531,0.22866
0.072094,0.26731
0.081876,0.29903
0.088223,0.3184
0.092789,0.33196
0.098046,0.35357
0.10852,0.39638
0.12461,0.45536
0.13942,0.50529
0.14836,0.53244
0.15362,0.54906
0.15971,0.57005
0.16778,0.60071
0.17781,0.64047
0.18956,0.68602
0.20157,0.73327
0.21376,0.77905
0.2262,0.82335
0.2408,0.8794
0.25934,0.95537
0.28309,1.0503
0.31009,1.1539
0.33625,1.2524
0.36045,1.3414
0.38355,1.4284
0.408,1.5207
0.43518,1.6134
0.46116,1.6977
0.48466,1.7716
0.5032,1.8283
0.51937,1.8817
0.54006,1.9554
0.56688,2.0479
0.59472,2.1331
0.61435,2.1862
0.62549,2.2159
0.63709,2.251
0.65621,2.3033
0.67978,2.3611
0.70437,2.4169
0.72287,2.4571
0.73098,2.4718
0.73426,2.4666
0.73795,2.4489
0.74233,2.4221
0.74798,2.3826
0.75364,2.3374
0.7589,2.2959
0.76696,2.2586
0.77783,2.2214
0.78787,2.1866
0.79681,2.1564
0.80684,2.1252
0.81903,2.0877
0.83389,2.0368
0.85414,1.9662
0.87986,1.8877
0.91015,1.812
0.94394,1.7369
0.97901,1.6599
1.0117,1.5862
1.0431,1.5173
1.0771,1.4455
1.1133,1.3696
1.1508,1.2903
1.1854,1.2108
1.212,1.1376
1.2319,1.0721
1.2504,0.99997
1.2698,0.9111
1.2879,0.81308
1.3044,0.71418
1.3201,0.61953
1.3338,0.53801
1.3448,0.46924
1.3557,0.4065
1.369,0.34412
1.3822,0.28697
1.3927,0.23999
1.4016,0.2005
1.4112,0.16429
1.4206,0.12952
1.4274,0.099978
1.4339,0.078427
1.4411,0.061546
1.4467,0.044717
1.4492,0.032611
1.4496,0.033993
1.4496,0.045223
NaN,NaN
0.35458,1.3113
0.36509,1.3113
0.39429,1.3119
0.4453,1.3144
0.51214,1.3185
0.581,1.321
0.64424,1.3215
0.70153,1.3215
0.74903,1.3221
0.78458,1.3246
0.81206,1.3287
0.83669,1.3312
0.86133,1.3318
0.88749,1.3318
0.91449,1.3318
0.93824,1.3318
0.95766,1.3318
0.97664,1.3318
0.9993,1.3318
1.0261,1.3318
1.052,1.3318
1.0692,1.3318
1.0815,1.3312
1.0952,1.3287
1.1104,1.324
1.1242,1.319
1.1342,1.3144
1.1403,1.3119
1.1427,1.3113
NaN,NaN
