0.0017923,0.0022589
0.0017923,0.0027875
0.0017923,0.0039983
0.0017923,0.0055835
0.0017923,0.007182
0.0017923,0.0086207
0.0017923,0.0099468
0.0017923,0.01123
0.0017923,0.012465
0.0017923,0.013672
0.0017923,0.01497
0.0017923,0.016344
0.0017923,0.017614
0.0017923,0.01868
0.0017923,0.0196
0.0017923,0.020434
0.0017923,0.021171
0.0017923,0.021915
0.0017923,0.022743
0.0017923,0.023612
0.0017923,0.024376
0.0017923,0.024987
0.0017923,0.025521
0.0017923,0.02604
0.0017923,0.026559
0.0017923,0.027092
0.0017923,0.027689
0.0017923,0.028362
0.0017923,0.028985
0.0017923,0.029477
0.0017923,0.029947
0.0017923,0.030452
0.0017923,0.030985
0.0017812,0.031582
0.0017312,0.032283
0.0016487,0.033048
0.0015987,0.033826
0.0015875,0.034619
0.0015875,0.035461
0.0015875,0.036345
0.0015875,0.037201
0.0015875,0.038085
0.0015875,0.039124
0.0015875,0.04033
0.0015875,0.041613
0.0015875,0.042883
0.0015875,0.044026
0.0015875,0.044945
0.0015875,0.045675
0.0015875,0.046271
0.0015875,0.046805
0.0015875,0.047338
0.0015875,0.047935
0.0015987,0.04865
0.0016487,0.049492
0.0017312,0.050453
0.0017812,0.051463
0.0017923,0.052452
0.0017923,0.053449
0.0017923,0.054556
0.0017923,0.055813
0.0018035,0.057279
0.0018647,0.058835
0.0019972,0.060274
0.0021297,0.061585
0.0021909,0.062777
0.002202,0.063738
0.002202,0.064441
0.002202,0.065037
0.002202,0.065598
0.002202,0.066076
0.002202,0.066545
0.002202,0.06705
0.002202,0.067555
0.002202,0.067983
0.002202,0.068242
0.0022132,0.068334
0.002319,0.068348
0.0027074,0.068348
0.0034757,0.068348
0.0044441,0.068348
0.0054071,0.068348
0.0063211,0.068348
0.0073463,0.068334
0.0086467,0.068271
0.010107,0.068166
0.011458,0.068103
0.012543,0.068089
0.013396,0.068089
0.014144,0.068089
0.014924,0.068089
0.01585,0.068075
0.01713,0.068011
0.018866,0.067907
0.020719,0.067843
0.022332,0.067829
0.023698,0.067829
0.024772,0.067815
0.025604,0.067752
0.026373,0.067647
0.02712,0.067584
0.027807,0.06757
0.028505,0.06757
0.029302,0.06757
0.030143,0.06757
0.030929,0.06757
0.031699,0.06757
0.032435,0.06757
0.033038,0.06757
0.03347,0.06757
0.033797,0.06757
0.034096,0.06757
0.034339,0.06757
0.034494,0.06757
NaN,NaN
0.0020753,0.039018
0.0024366,0.039018
0.0031421,0.039018
0.0039918,0.039018
0.005109,0.039018
0.0065993,0.039018
0.0084695,0.039004
0.010371,0.03894
0.011811,0.038836
0.012759,0.038772
0.013468,0.038758
0.014155,0.038758
0.014913,0.038758
0.015733,0.038758
0.016635,0.038772
0.017687,0.038836
0.018793,0.038954
0.019701,0.039081
0.02036,0.0392
0.020892,0.039263
0.021385,0.039277
0.021772,0.039277
0.021988,0.039277
0.02206,0.039277
NaN,NaN
